0.500000,2,0,0,0
0.500000,2,0,0,0
0.500000,2,0,0,0
0.500000,2,0,0,0
0.950000,2,2,0,2
0.950000,2,0,0,0
0.950000,2,0,0,0
0.950000,2,2,0,2
0.950000,2,0,0,0
0.950000,2,2,0,2
0.950000,2,0,0,0
0.950000,2,0,0,0
0.950000,2,2,0,2
0.950000,2,0,0,0
0.950000,5,0,0,0,0,0,0
0.950000,5,2,0,0,0,0,2
0.950000,5,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0
1.020000,5,20,0,0,0,0,20
1.020000,5,20,0,0,0,0,20
0.950000,5,0,0,0,0,0,0
0.500000,5,0,0,0,0,0,0
0.500000,5,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0
0.950000,2,0,0,0
0.950000,2,0,0,0
1.150000,2,6,0,6
1.150000,2,6,0,6
1.150000,2,6,0,6
1.150000,2,6,0,6
1.050000,2,6,0,6
1.050000,5,32,0,0,0,0,32
1.250000,5,46,0,4,0,0,42
1.250000,5,54,0,12,0,0,42
1.250000,5,46,0,4,0,0,42
1.050000,5,29,0,0,0,0,29
1.050000,5,26,0,0,0,0,26
1.050000,5,27,0,0,0,0,27
1.050000,5,26,0,0,0,0,26
1.250000,5,52,0,10,0,0,42
1.250000,5,46,0,4,0,0,42
1.050000,5,31,0,0,0,0,31
1.050000,5,29,0,0,0,0,29
1.050000,5,26,0,0,0,0,26
1.050000,5,31,0,0,0,0,31,0,0,0,0,18
1.050000,5,32,0,0,0,0,32,0,0,0,0,0
1.050000,5,33,0,2,0,0,31,0,0,0,0,0
1.050000,5,31,0,0,0,0,31,0,0,0,0,0
1.050000,5,31,0,0,0,0,31,0,0,0,0,0
1.050000,5,32,0,0,0,0,32,0,0,0,0,0
1.050000,5,30,0,0,0,0,30,0,0,0,0,0
1.050000,5,26,0,0,0,0,26,0,0,0,0,0
1.050000,5,28,0,0,0,0,28,0,0,0,0,0
1.050000,5,30,0,0,0,0,30,0,0,0,0,0
1.050000,5,26,0,0,0,0,26,0,0,0,0,0
1.050000,5,26,0,0,0,0,26,0,0,0,0,0
1.050000,5,30,0,0,0,0,30,0,0,0,0,0
1.050000,5,29,16,0,0,0,0,29,0,0,0,0,16
1.050000,5,29,16,0,0,0,0,29,0,0,0,0,16
1.050000,5,29,16,0,0,0,0,29,0,0,0,0,16
1.050000,5,29,16,0,0,0,0,29,0,0,0,0,16
1.050000,5,29,16,0,0,0,0,29,0,0,0,0,16
1.050000,5,31,16,0,0,0,0,31,0,0,0,0,16
1.050000,5,29,17,0,0,0,0,29,0,0,0,0,17
1.050000,5,26,0,0,0,0,0,26,0,0,0,0,0
1.050000,5,26,0,0,0,0,0,26,0,0,0,0,0
1.050000,5,26,0,0,0,0,0,26,0,0,0,0,0
1.050000,5,29,17,0,0,0,0,29,0,0,0,0,17
1.050000,5,29,16,0,0,0,0,29,0,0,0,0,16
1.050000,2,13,3,7,6,0,3
1.050000,2,12,3,6,6,0,3
1.050000,2,12,3,6,6,0,3
0.900000,2,13,0,7,6,0,0
0.900000,2,13,0,7,6,0,0
0.900000,2,12,0,7,5,0,0
0.900000,2,12,0,7,5,0,0
0.900000,2,13,0,7,6,0,0
0.900000,2,13,0,7,6,0,0
0.900000,2,12,0,6,6,0,0
0.900000,2,13,0,7,6,0,0
0.900000,2,13,0,7,6,0,0
0.900000,2,13,0,7,6,0,0
0.900000,2,13,0,7,6,0,0
0.900000,2,12,0,7,5,0,0
0.900000,2,0,0,0,0,0,0
1.050000,5,19,17,0,0,0,0,19,0,0,0,0,17
1.050000,5,24,0,0,0,0,0,24,0,0,0,0,0
1.050000,5,18,8,1,0,0,0,0,18,0,0,0,0,8
1.050000,5,20,9,1,0,0,0,0,20,0,0,0,0,9
0.800000,5,0,0,1,0,0,0,0,0,0,0,0,0,0
1.500000,5,73,45,1,0,31,0,0,42,0,3,0,0,42
0.950000,5,0,0,1,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,1,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,1,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,1,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,1,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950000,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0.950000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950000,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950000,5,1,1,0,0,1,0,0,0,0,1,0,0,0
0.950000,5,1,1,0,0,0,1,0,0,0,0,1,0,0
0.950000,5,1,1,0,0,0,0,0,1,0,0,0,0,1
0.950000,5,0,0,1,0,0,0,0,0,0,0,0,0,0
1.010000,5,10,7,0,0,0,0,0,10,0,0,0,0,7
1.010000,5,9,6,0,0,0,0,0,9,0,0,0,0,6
1.010000,5,9,6,0,0,0,0,0,9,0,0,0,0,6
1.010000,5,9,6,0,0,0,0,0,9,0,0,0,0,6
1.010000,5,9,6,0,0,0,0,0,9,0,0,0,0,6
1.010000,5,9,6,0,0,0,0,0,9,0,0,0,0,6
1.010000,5,9,6,0,0,0,0,0,9,0,0,0,0,6
1.010000,5,9,6,1,0,0,0,0,9,0,0,0,0,6
1.020000,5,9,6,1,0,0,0,0,9,0,0,0,0,6
1.030000,5,12,8,1,0,0,0,0,12,0,0,0,0,8
1.040000,5,12,8,1,0,0,0,0,12,0,0,0,0,8
1.050000,5,18,13,0,0,0,0,0,18,0,0,0,0,13
1.040000,5,12,8,1,0,0,0,0,12,0,0,0,0,8
1.040000,5,12,8,1,0,0,0,0,12,0,0,0,0,8
1.040000,5,12,8,1,0,0,0,0,12,0,0,0,0,8
1.040000,5,12,8,1,0,0,0,0,12,0,0,0,0,8
1.040000,5,12,8,1,0,0,0,0,12,0,0,0,0,8
1.240000,5,42,42,0,0,0,0,0,42,0,0,0,0,42
1.340000,5,44,42,0,0,2,0,0,42,0,0,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,44,0,0,7,0,0,42,0,2,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,50,43,0,0,8,0,0,42,0,1,0,0,42
1.440000,5,50,43,0,0,8,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,42,0,0,7,0,0,42,0,0,0,0,42
1.440000,5,491,0,1,140,120,105,84,42,0,0,0,0,0
1.440000,5,49,42,0,0,7,0,0,42,0,0,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
1.440000,5,49,42,0,0,7,0,0,42,0,0,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,43,0,0,10,0,0,42,0,1,0,0,42
1.440000,5,52,44,0,0,10,0,0,42,0,2,0,0,42
1.440000,5,49,43,0,0,7,0,0,42,0,1,0,0,42
